id,title,type,release_year,runtime,backdrop_path,made_by_netflix,maturity_rating,maturity_warning,maturity_rating_reason,maturity_rating_board,overview,genres,cast,content_is,subtitles,audio
81564396,Where the Crawdads Sing,movie,2022,7535.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTaAYTqk1C1C72GsHOs36U3oEQt0GKtDpPp4qSX1yqMDm9tdIyQ_9phsMGaK1sRT3bVNPK1qvpJRDZQRNmTRsU-3hZJBBzBG2no.webp?r=e88,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['sexual content', 'sexual violence']",India,A woman who grew up alone in the wild North Carolina marshes becomes a suspect in the murder of a well-to-do young man from the nearby town.,"['Dramas', 'Romantic Movies', 'Mystery Movies', 'Movies Based on Books', 'Courtroom Movies', 'Social Issue Dramas', 'US Movies']","['Daisy Edgar-Jones', 'Taylor John Smith', 'Harris Dickinson', 'David Strathairn', 'Michael Hyatt', 'Sterling Macer Jr.', 'Jayson Warner Smith', 'Garret Dillahunt', ""Ahna O'Reilly"", 'Eric Ladin']","['Emotional', 'Romantic']","['English', 'Hindi']","['English - Audio Description', 'English [Original]', 'Hindi']"
81408600,Where the Tracks End,movie,2023,5757.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdtw5iibKQrBiY7P4dUFCrJ1u-2DvHCUqgHEWu74b23UYWuzK3JHlKSGvGotZXxPl7I3ZO0hlezuEhGfYXpjrrJ7cFB9OAlKmTgDRt3VrtyGQM5-kksKkQjoEY-RPWY79xDo.jpg?r=03a,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'tobacco use']",India,"In rural Mexico, teacher Georgina is determined to make a difference in the lives of the young, bright students she educates in a railcar classroom.","['Family Features', 'Mexican', 'Dramas', 'Movies Based on Books', 'Movies Based on Real Life']","['Adriana Barraza', 'Kaarlo Isaacs', 'Memo Villegas', 'Diego Montessoro', 'Frida Cruz', 'Ikal Paredes', 'Teté Espinoza', 'Jeronimo Medina', 'Gabriela Cartol', 'Nova Coronel', 'Adrián Vázquez', 'Leonardo Alonso']","['Heartfelt', 'Feel-Good', 'Emotional']","['English', 'English', 'Spanish']","['English', 'Spanish - Audio Description', 'Spanish [Original]']"
81278481,Whipped,movie,2020,5860.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWP2HtRYI8bWQ0GHnxPRePb3_QGZTib4QkBP9HlyD2f7r5WLjsq7Gez3ucCW_InRjzjrwdWn6SGaW6SIPxOhXPsfq6pEoRTQRKyemeSXx_wZvAqUd0yn3A9iUb1SKM9Qsnqn.jpg?r=cc4,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['crude humor', 'sexual content']",India,Four buddies attend a class taught by a love guru who leads them to question their romantic attachments — until her hidden agenda comes to light.,"['Indonesian', 'Romantic Comedies', 'Comedy Movies', 'Romantic Movies']","['Andovi da Lopez', 'Jovial da Lopez', 'Chandra Liow', 'Tommy Limmm', 'Susan Sameh', 'Widika Sidmore', 'Kezia Aletheia', 'Karina Salim']","['Campy', 'Goofy', 'Romantic']","['English', 'Indonesian']","['Indonesian - Audio Description', 'Indonesian [Original]']"
70045021,Whisper of the Heart,movie,1995,6671.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcA8vHYNfUlb1ItqvFx98xa_88DVWdJYztDJg24jL_Xs8IXT2pvZG78QxK2y_jOm6h2I3I0kGdVXZk9PH917RpUgkEaQhAAGWEo.webp?r=b76,False,U/A 7+,Suitable for children 7 and above and under parental guidance for persons under age of 7,"['mild themes', 'tobacco use']",India,"After learning that all her library books were previously borrowed by the same person, schoolgirl Shizuku sets out to meet him and follow her dreams.","['Family Features', 'Children & Family Movies', 'Japanese', 'Shoujo Anime', 'Drama Anime', 'Anime Features', 'School Anime']","['Yoko Honna', 'Kazuo Takahashi', 'Takashi Tachibana', 'Shigeru Muroi', 'Shigeru Tsuyuguchi', 'Keiju Kobayashi', 'Yorie Yamashita', 'Minami Takayama', 'Maiko Kayama', 'Yoshimi Nakajima', 'Mayumi Iizuka']",[],"['English', 'Hindi', 'Japanese']","['English', 'Japanese [Original]']"
81344071,Whispers,movie,1980,5576.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUDvldF-d5h9cNL9zY2hyB_DQJbmIx8Qo8JXU2PIskJkroo6NN8gZ81f-P1WQvbgyEk41DhKTxPE3tEzRWlFK226b11UP42Gj74.webp?r=390,False,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'tobacco use']",India,"With her home devastated by war, a Lebanese poet takes a cross-country road trip, looking for glimmers of hope through nostalgic memories and verse.","['Documentaries', 'Lebanese', 'Middle Eastern Movies', 'Social & Cultural Docs']","['Nadia Tueni', 'Ziad Rahbani']",['Investigative'],"['Arabic', 'English']",['Arabic [Original]']
81244037,White Boy,movie,2017,4958.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWeC6gWwft3S2ug1YUpuPYv_6T2D4l3ee5oo9cpdgn0Ma_LwQUlQc7Nl5LyPWY35qATSPRgt3-jtPEFtHUGM8-4NtN8RaJMoWQo.webp?r=186,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['substances', 'tobacco use']",India,"This true-crime documentary exposes new facts about alleged teen drug lord ""White Boy Rick"" and his lesser-known role as an FBI informant.","['Documentaries', 'Crime Movies', 'Biographical Documentaries', 'True Crime Documentaries', 'US Movies']",['Richard Wershe Jr.'],['Investigative'],"['English', 'Hindi']",['English [Original]']
80245121,White Fang,movie,2018,5263.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYVpvasrEH6U3kM996wGV1PiTiqa1Yknl37e6bedLtx7oVc7cN_2GrZjDnaPYvqrnEWZivOFD6_6qBm6mxm6casQ9s_HHstyVkpAP1gCrNK37rpfxKzM0jc9ZnCyGJTsmpkd.jpg?r=fe1,True,U/A 7+,Suitable for children 7 and above and under parental guidance for persons under age of 7,"['mild fear', 'mild violence']",India,A loyal wolfdog's curiosity leads him on the adventure of a lifetime while serving a series of three distinctly different masters.,"['Family Features', 'Children & Family Movies', 'Dramas', 'Movies Based on Books']","['Nick Offerman', 'Rashida Jones', 'Paul Giamatti', 'Eddie Spears', 'David Boat', 'Sean Kenin', 'Raquel Antonia', 'Daniel Hagen', 'Stephen Kramer Glickman', 'William Calvert', 'Jason Grasl', 'Armando Riesco']","['Heartfelt', 'Feel-Good']",['English'],"['English - Audio Description', 'English [Original]', 'Hindi']"
80098467,White Girl,movie,2016,5424.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbTZTkHDHTIC2YlerV8ApsSWaG1YYg-HPhOPQN_MLBtc8cLflzL9yWzV6R8eMIFeWlBWG5Spjmcgd0sHqGyEpM5WyRIIsNHd76c.webp?r=c46,False,A,Content restricted to adults,"['language', 'nudity', 'sex', 'sexual violence', 'substances', 'tobacco use']",India,"A college girl romping through New York City in search of cocaine and other highs finds something real to grasp, only to see it potentially slip away.","['Dramas', 'Independent Movies', 'US Movies']","['Morgan Saylor', ""Brian 'Sene' Marc"", 'Justin Bartha', 'Chris Noth', 'Adrian Martinez', 'India Menuez', 'Anthony Ramos', 'Ralph Rodriguez', 'Annabelle Dexter-Jones']","['Gritty', 'Bittersweet']",['English'],['English [Original]']
81323741,White Hot: The Rise & Fall of Abercrombie & Fitch,movie,2022,5281.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdhGnTclYiYAo-WrsZzYAa9LPBRBt5PVCc9ZpA-Oddb8PL0cDDYqQSxDXz-sjrzwXw4ut6sbDDdG1Fdm0zX_b95baCDfNaEUdja4GNA2g34WUPI2iGcWGxNwfqAMKx2_R0kU.jpg?r=d6a,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,['mature themes'],India,All the cool kids were wearing it. This documentary explores A&F’s pop culture reign in the late ’90s and early 2000s and how it thrived on exclusion.,"['Documentaries', 'Social & Cultural Docs', 'US Movies', 'Lifestyle']",[],['Scandalous'],['English'],"['English - Audio Description', 'English [Original]', 'Hindi']"
70264801,White House Down,movie,2013,7894.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABadgpr2X8GEAyC_S_1VSW7hA_fNg5qgdCVtMsgi7epj8r92q3YHqeE0WEvDOfRv0DU5oqsiKupAWO4W400v4yU91D-PDgDrEvBo.webp?r=e01,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,['gore'],India,"When violent mercenaries take over the White House, a Capitol police officer springs into action to save his daughter and get the president to safety.","['Action & Adventure Movies', 'US Movies']","['Channing Tatum', 'Jamie Foxx', 'Maggie Gyllenhaal', 'Jason Clarke', 'Richard Jenkins', 'Joey King', 'James Woods', 'Nicolas Wright', 'Jimmi Simpson', 'Michael Murphy', 'Matt Craven', 'Jake Weber', 'Kevin Rankin', 'Rachelle Lefevre', 'Peter Jacobson', 'Falk Hentschel', 'Garcelle Beauvais', 'Lance Reddick', 'Barbara Williams']","['Adrenaline Rush', 'Exciting']","['English', 'English', 'Hindi']","['English - Audio Description', 'English [Original]', 'Hindi']"
81317320,White Noise,movie,2022,8215.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVvM5ftKaPRoAFWeewJCPvfPsKv-4ZsOgBuubmZG2jNvM4fDoK-tLMGwwzbXMIUr-1i3XTUlvGUKl9s9AKjEq9gZmChFHYE2mkdiXTkL-q-r5m3fGtoOgmjR8FebQZfuVpUX.jpg?r=39a,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['sexual content', 'substances', 'tobacco use']",India,"From Academy Award-nominated filmmaker Noah Baumbach comes an absurdist comedy about a family grappling with love, death and an airborne toxic event.","['Dramas', 'Comedy Movies', 'Movies Based on Books', 'US Movies']","['Adam Driver', 'Greta Gerwig', 'Don Cheadle', 'Raffey Cassidy', 'Sam Nivola', 'May Nivola', 'Jodie Turner-Smith']","['Offbeat', 'Cerebral']",['English'],"['English - Audio Description', 'English [Original]', 'Hindi']"
81424379,White Noise,movie,2017,5542.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABagLdZXLcbKK8QKuz-tE_QcOCzSAbQjNyAct0rMSfSy1A1aG51cLNqy1XE_kUX6c-za6PVT73m98u0I5vm99p41xVQHEQKORuS4.webp?r=a0a,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['substances', 'tobacco use']",India,"In search of an adventure, a bored billionaire trades his five-star life for a less lavish one, but an unexpected romance soon leaves him conflicted.","['Lebanese', 'Middle Eastern Movies', 'Dramas', 'Thriller Movies', 'Social Issue Dramas']","['Nicolas Mouawad', 'Zeina Makki', 'Marcel Abou Shakra', 'Farid Matar', 'Nagham', 'Muhammad Dayikh', 'Crystal Nasif', 'Hussein Kaouk', 'Fadi Mitri', 'Joseph Abboud', 'Adnan Awad']",[],['English'],['Arabic [Original]']
81672780,Whitney Houston: I Wanna Dance with Somebody,movie,2022,8675.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQlXXNl9dYgB22DTq1_0POGJbvaCx_fiEyfCP-ZEnZn5m7FyV0rOdAQvdrs7p3RonHfBw4kvDENZ7HUbN2uwnhMXuZwnNBttfVE.webp?r=7a2,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['substances', 'tobacco use']",India,This complex portrait of the incomparable Whitney Houston follows the singer's stunning ascent from New Jersey choir girl to international superstar.,"['Dramas', 'Period Pieces', 'Movies Based on Real Life', 'Musicals', 'US Movies']","['Naomi Ackie', 'Stanley Tucci', 'Ashton Sanders', 'Tamara Tunie', 'Nafessa Williams', 'Clarke Peters', 'Daniel Washington', 'Bria Danielle Singleton']",['Emotional'],"['English', 'Hindi']","['English - Audio Description', 'English [Original]', 'Hindi']"
80211749,Who Am I,movie,2014,6105.0,https://occ-0-2366-2164.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeFa558lCyeovb4pBUik6tvnuj-rV9aCFcot63tr3QlRiCbUCP-s_vo-A6VqcF7tuX7wQbkfq_i5v7-u4L_g4LD4C2WZ2Dvb2cs.webp?r=195,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['gore', 'language', 'substances', 'tobacco use']",India,"After his compatriots are murdered by Russian gangsters, a hacker confesses the history of his elite, fame-seeking group to a Europol investigator.","['German', 'Crime Movies', 'Thriller Movies']","['Tom Schilling', ""Elyas M'Barek"", 'Wotan Wilke Möhring', 'Antoine Monot Jr.', 'Hannah Herzsprung', 'Stephan Kampwirth', 'Trine Dyrholm', 'Leopold Hornung', 'Leonard Carow']",['Suspenseful'],"['German', 'German', 'English']",['German [Original]']
